112 1 50 1 50
113 1 50 1 50
114 1 50 1 50
115 1 50 1 50
116 2 100 2 84.6154
117 2 100 2 100
118 2 100 2 100
119 2 100 2 100
120 2 100 2 100
121 2 100 2 100
122 2 100 2 100
123 2 100 2 100
124 2 100 2 100
125 3 150 3 108.989
126 3 150 3 150
127 3 150 3 150
128 3 150 3 150
129 4 200 4 150.99
130 4 200 4 167.308
131 4 200 4 200
132 4 200 4 200
133 4 200 4 200
134 4 200 4 200
135 4 200 4 200
136 5 250 5 200.41
137 6 300 6 222
138 6 300 6 280.078
139 6 300 6 300
140 6 300 6 300
141 6 300 6 300
142 6 300 6 300
143 6 300 6 300
144 7 350 7 301.37
145 8 400 8 339.262
146 9 450 9 411.589
147 10 500 10 450.974
148 10 500 10 424.204
149 10 500 10 414.375
150 10 500 10 425
151 10 500 10 437.273
152 10 500 10 444.345
153 10 500 10 450
154 10 500 10 465.116
155 10 500 10 500
156 10 500 10 500
157 10 500 10 500
158 10 500 10 500
159 10 500 10 500
160 10 500 10 500
161 10 500 10 500
162 10 500 10 500
163 10 500 10 500
164 10 500 10 500
165 10 500 10 500
166 10 500 10 500
167 10 500 10 500
168 10 500 10 500
169 10 500 10 500
170 10 500 10 500
171 10 500 10 500
172 10 500 10 500
173 10 500 10 500
174 10 500 10 500
175 10 500 10 500
176 10 500 10 500
177 10 500 10 500
178 10 500 10 500
179 10 500 10 500
180 10 500 10 500
181 10 500 10 500
182 10 500 10 500
183 10 500 10 500
184 10 500 10 500
185 10 500 10 500
186 10 500 10 500
187 10 500 10 500
188 10 500 10 500
189 10 500 10 500
190 10 500 10 500
191 10 500 10 500
192 10 500 10 500
193 10 500 10 500
194 10 500 10 500
195 10 500 10 500
196 10 500 10 500
197 10 500 10 500
198 10 500 10 500
199 10 500 10 500
200 10 500 10 500
201 10 500 10 500
202 10 500 10 500
203 10 500 10 500
204 10 500 10 500
205 10 500 10 500
206 10 500 10 500
207 10 500 10 499.664
208 10 500 10 500
209 10 500 10 499.65
210 10 500 10 469.286
211 10 450 9 449.635
212 10 450 9 449.254
213 10 450 9 419.466
214 10 400 8 400
215 10 400 8 370
216 10 350 7 349.59
217 10 350 7 350
218 10 350 7 318.534
219 10 300 6 300
220 10 300 6 300
221 10 300 6 300
222 10 300 6 300
223 10 300 6 300
224 10 300 6 300
225 10 300 6 300
226 10 300 6 300
227 10 300 6 300
228 10 300 6 300
229 10 300 6 298.81
230 10 300 6 268.519
231 10 250 5 248.718
232 10 250 5 219.079
233 10 200 4 200
234 10 200 4 167.857
235 10 150 3 150
236 10 150 3 150
237 10 150 3 149.206
238 10 150 3 119.672
239 10 100 2 100
240 10 100 2 100
241 10 100 2 100
242 10 100 2 100
243 10 100 2 100
244 10 100 2 100
245 10 100 2 100
246 10 100 2 100
247 10 100 2 71.4286
248 10 50 1 50
249 10 50 1 50
250 10 50 1 50
251 10 50 1 50
252 10 50 1 50
253 10 50 1 50
254 10 50 1 50
255 10 50 1 50
256 10 50 1 50
257 10 50 1 50
258 10 50 1 50
259 10 50 1 50
260 10 50 1 50
261 10 50 1 50
262 10 50 1 50
263 10 50 1 50
264 10 50 1 50
265 10 50 1 50
266 10 50 1 50
267 10 50 1 50
268 10 50 1 50
269 10 50 1 50
270 10 50 1 50
271 10 50 1 50
272 10 50 1 50
273 10 50 1 50
274 10 50 1 50
275 10 50 1 50
276 10 50 1 50
277 10 50 1 50
278 10 50 1 50
279 10 50 1 50
280 10 50 1 50
281 10 50 1 50
282 10 50 1 50
283 10 50 1 50
284 10 50 1 50
285 10 50 1 50
286 10 50 1 50
287 10 50 1 50
288 10 50 1 50
289 10 50 1 50
290 10 50 1 50
291 10 50 1 50
292 10 50 1 50
293 10 50 1 50
294 10 50 1 50
295 10 50 1 50
296 10 50 1 50
297 10 50 1 50
298 10 50 1 50
299 10 50 1 50
300 10 50 1 50
301 10 50 1 50
302 10 50 1 50
303 10 50 1 50
304 10 50 1 50
305 10 50 1 50
306 10 50 1 50
307 10 50 1 50
308 10 50 1 50
309 10 50 1 50
310 10 50 1 50
311 10 50 1 50
312 10 50 1 50
313 10 50 1 50
314 10 50 1 50
315 10 50 1 50
316 10 50 1 50
317 10 50 1 50
318 10 50 1 50
319 10 50 1 50
320 10 50 1 50
321 10 50 1 50
322 10 50 1 50
323 10 50 1 50
324 10 50 1 50
325 10 50 1 50
326 10 50 1 50
327 10 50 1 50
328 10 50 1 50
329 10 50 1 50
330 10 50 1 50
331 10 50 1 50
332 10 50 1 50
333 10 50 1 50
334 10 50 1 50
335 10 50 1 50
336 10 50 1 50
337 10 50 1 50
338 10 50 1 50
339 10 50 1 50
340 10 50 1 50
341 10 50 1 50
342 10 50 1 50
343 10 50 1 50
344 10 50 1 50
345 10 50 1 50
346 10 50 1 50
347 10 50 1 50
348 10 50 1 50
349 10 50 1 50
350 10 50 1 50
351 10 50 1 50
352 10 50 1 50
353 10 50 1 50
354 10 50 1 50
355 10 50 1 50
356 10 50 1 50
357 10 50 1 50
358 10 50 1 50
359 10 50 1 50
360 10 50 1 50
361 10 50 1 50
362 10 50 1 50
363 10 50 1 50
364 10 50 1 50
365 10 50 1 50
366 10 50 1 50
367 10 50 1 50
368 10 50 1 50
369 10 50 1 50
370 10 50 1 50
371 10 50 1 50
372 10 50 1 50
373 10 50 1 50
374 10 50 1 50
375 10 50 1 50
376 10 50 1 50
377 10 50 1 50
378 10 50 1 50
379 10 50 1 50
380 10 50 1 50
381 10 50 1 50
382 10 50 1 50
383 10 50 1 50
384 10 50 1 50
385 10 50 1 50
386 10 50 1 50
387 10 50 1 50
388 10 50 1 50
389 10 50 1 50
390 10 50 1 50
391 10 50 1 50
392 10 50 1 50
393 10 50 1 50
394 10 50 1 50
395 10 50 1 50
396 10 50 1 50
397 10 50 1 50
398 10 50 1 50
399 10 50 1 50
400 10 50 1 50
401 10 50 1 50
402 10 50 1 50
403 10 50 1 50
404 10 50 1 50
405 10 50 1 50
406 10 50 1 50
407 10 50 1 50
408 10 50 1 50
409 10 50 1 50
410 10 50 1 50
411 10 50 1 50
412 10 50 1 50
413 10 50 1 50
414 10 50 1 50
415 10 50 1 50
416 10 50 1 50
417 10 50 1 50
418 10 50 1 50
419 10 50 1 50
420 10 50 1 50
421 10 50 1 50
422 10 50 1 50
423 10 50 1 50
424 10 50 1 50
425 10 50 1 50
426 10 50 1 50
427 10 50 1 50
428 10 50 1 50
429 10 50 1 50
430 10 50 1 50
431 10 100 2 56.1538
432 10 100 2 76.8116
433 10 100 2 96.5278
434 10 100 2 100
435 10 100 2 100
436 10 100 2 100
437 10 100 2 100
438 10 100 2 100
439 10 100 2 100
440 10 150 3 100.51
441 10 150 3 100
442 10 150 3 100.472
443 10 150 3 118.182
444 10 150 3 147.807
445 10 150 3 150
446 10 150 3 150
447 10 150 3 150
448 10 200 4 150.385
449 10 200 4 150
450 10 200 4 150
451 10 200 4 171.127
452 10 200 4 200
453 10 200 4 200
454 10 200 4 200
455 10 250 5 200.318
456 10 250 5 200
457 10 250 5 203.659
458 10 250 5 243.75
459 10 250 5 250
460 10 250 5 250
461 10 300 6 250.282
462 10 300 6 250
463 10 300 6 263.115
464 10 300 6 298.919
465 10 300 6 300
466 10 300 6 300
467 10 350 7 300.26
468 10 350 7 303.351
469 10 350 7 344.615
470 10 350 7 350
471 10 350 7 350
472 10 400 8 350.251
473 10 400 8 352.5
474 10 400 8 392.75
475 10 400 8 400
476 10 400 8 400
477 10 450 9 400.25
478 10 450 9 402.5
479 10 450 9 443
480 10 450 9 450
481 10 450 9 450
482 10 500 10 450.254
483 10 500 10 452.051
484 10 500 10 490.464
485 10 500 10 500
486 10 500 10 500
487 10 500 10 500
488 10 500 10 500
489 10 500 10 500
490 10 500 10 500
491 10 500 10 500
492 10 500 10 500
493 10 500 10 500
494 10 500 10 500
495 10 500 10 500
496 10 500 10 500
497 10 500 10 500
498 10 500 10 500
499 10 500 10 500
500 10 500 10 499.315
501 10 500 10 468.662
502 10 450 9 449.638
503 10 450 9 449.627
504 10 450 9 449.231
505 10 450 9 449.206
506 10 450 9 449.59
507 10 450 9 450
508 10 450 9 418.421
509 10 400 8 399.545
510 10 400 8 369.34
511 10 350 7 349.51
512 10 350 7 349.49
513 10 350 7 319.149
514 10 300 6 300
515 10 300 6 299.419
516 10 300 6 268.072
517 10 250 5 248.734
518 10 250 5 248.684
519 10 250 5 249.306
520 10 250 5 218.116
521 10 200 4 198.462
522 10 200 4 199.194
523 10 200 4 169.492
524 10 150 3 149.107
525 10 150 3 118.868
526 10 100 2 100
527 10 100 2 100
528 10 100 2 100
529 10 100 2 100
530 10 100 2 100
531 10 100 2 68.4211
532 10 50 1 50
533 10 50 1 50
534 10 50 1 50
535 10 50 1 50
536 10 50 1 50
537 10 50 1 50
538 10 50 1 50
539 10 50 1 50
540 10 50 1 50
541 10 50 1 50
542 10 50 1 50
543 10 50 1 50
544 10 50 1 50
545 10 50 1 50
546 10 50 1 50
547 10 50 1 50
548 10 50 1 50
549 10 50 1 50
550 10 50 1 50
551 10 50 1 50
552 10 50 1 50
553 10 50 1 50
554 10 50 1 50
555 10 50 1 50
556 10 50 1 50
557 10 50 1 50
558 10 50 1 50
559 10 50 1 50
560 10 50 1 50
561 10 50 1 50
562 10 50 1 50
563 10 50 1 50
564 10 50 1 50
565 10 50 1 50
566 10 50 1 50
567 10 50 1 50
568 10 50 1 50
569 10 50 1 50
570 10 50 1 50
571 10 50 1 50
572 10 50 1 50
573 10 50 1 50
574 10 50 1 50
575 10 50 1 50
576 10 50 1 50
577 10 50 1 50
578 10 50 1 50
579 10 50 1 50
580 10 50 1 50
581 10 50 1 50
582 10 50 1 50
583 10 50 1 50
584 10 50 1 50
585 10 50 1 50
586 10 50 1 50
587 10 50 1 50
588 10 50 1 50
589 10 50 1 50
590 10 50 1 50
591 10 50 1 50
592 10 50 1 50
593 10 50 1 50
594 10 50 1 50
595 10 50 1 50
596 10 50 1 50
597 10 50 1 50
598 10 50 1 50
599 10 50 1 50
600 10 50 1 50
601 10 50 1 50
602 10 50 1 50
603 10 50 1 50
604 10 50 1 50
605 10 50 1 50
606 10 50 1 50
607 10 50 1 50
608 10 50 1 50
609 10 50 1 50
610 10 50 1 50
611 10 50 1 50
612 10 50 1 50
613 10 50 1 50
614 10 50 1 50
615 10 50 1 50
616 10 50 1 50
617 10 50 1 50
618 10 50 1 50
619 10 50 1 50
620 10 50 1 50
621 10 50 1 50
622 10 50 1 50
623 10 50 1 50
624 10 50 1 50
625 10 50 1 50
626 10 50 1 50
627 10 50 1 50
628 10 50 1 50
629 10 50 1 50
630 10 50 1 50
631 10 50 1 50
632 10 50 1 50
633 10 50 1 50
634 10 50 1 50
635 10 50 1 50
636 10 50 1 50
637 10 50 1 50
638 10 50 1 50
639 10 50 1 50
640 10 50 1 50
641 10 50 1 50
642 10 50 1 50
643 10 50 1 50
644 10 50 1 50
645 10 50 1 50
646 10 100 2 51.5385
647 10 100 2 85.7143
648 10 100 2 99.3421
649 10 100 2 100
650 10 100 2 100
651 10 100 2 100
652 10 100 2 100
653 10 100 2 100
654 10 100 2 100
655 10 150 3 100.431
656 10 150 3 100
657 10 150 3 125
658 10 150 3 150
659 10 150 3 150
660 10 150 3 150
661 10 150 3 150
662 10 150 3 150
663 10 200 4 150.309
664 10 200 4 186.31
665 10 200 4 200
666 10 200 4 200
667 10 200 4 200
668 10 250 5 200.27
669 10 250 5 207.672
670 10 250 5 249.219
671 10 250 5 250
672 10 250 5 250
673 10 250 5 250
674 10 300 6 253.5
675 10 300 6 298.5
676 10 300 6 300
677 10 300 6 300
678 10 300 6 300
679 10 350 7 303.283
680 10 350 7 348.477
681 10 350 7 350
682 10 350 7 350
683 10 350 7 350
684 10 400 8 350.541
685 10 400 8 389.503
686 10 400 8 400
687 10 400 8 400
688 10 400 8 400
689 10 450 9 400.309
690 10 450 9 398.408
691 10 450 9 399.669
692 10 400 8 400
693 10 400 8 400
694 10 400 8 400
695 10 400 8 400
696 10 400 8 368.443
697 10 350 7 349.569
698 10 350 7 349.091
699 10 350 7 319.231
700 10 300 6 300
701 10 300 6 300
702 10 300 6 300
703 10 300 6 300
704 10 300 6 269.737
705 10 250 5 249.286
706 10 250 5 220
707 10 200 4 199.18
708 10 200 4 171.429
709 10 150 3 149.038
710 10 150 3 117.708
711 10 100 2 100
712 10 100 2 100
713 10 100 2 70.2703
714 10 50 1 50
715 10 50 1 50
716 10 50 1 50
717 10 50 1 50
718 10 50 1 50
719 10 50 1 50
720 10 50 1 50
721 10 50 1 50
722 10 50 1 50
723 10 50 1 50
724 10 50 1 50
725 10 50 1 50
726 10 50 1 50
727 10 50 1 50
728 10 50 1 50
729 10 50 1 50
730 10 50 1 50
731 10 50 1 50
732 10 50 1 50
733 10 50 1 50
734 10 50 1 50
735 10 50 1 50
736 10 50 1 50
737 10 50 1 50
738 10 50 1 50
739 10 50 1 50
740 10 50 1 50
741 10 50 1 50
742 10 50 1 50
743 10 50 1 50
744 10 50 1 50
745 10 50 1 50
746 10 50 1 50
747 10 50 1 50
748 10 50 1 50
749 10 50 1 50
750 10 50 1 50
751 10 50 1 50
752 10 50 1 50
753 10 50 1 50
754 10 50 1 50
755 10 50 1 50
756 10 50 1 50
757 10 50 1 50
758 10 50 1 50
759 10 50 1 50
760 10 50 1 50
761 10 50 1 50
762 10 50 1 50
763 10 50 1 50
764 10 50 1 50
765 10 50 1 50
766 10 50 1 50
767 10 50 1 50
768 10 50 1 50
769 10 50 1 50
770 10 50 1 50
771 10 50 1 50
772 10 50 1 50
773 10 50 1 50
774 10 50 1 50
775 10 50 1 50
776 10 50 1 50
777 10 50 1 50
778 10 100 2 50.8064
779 10 100 2 74.6377
780 10 100 2 98.6842
781 10 100 2 100
782 10 100 2 100
783 10 100 2 100
784 10 100 2 100
785 10 100 2 100
786 10 100 2 100
787 10 100 2 100
788 10 150 3 101.449
789 10 150 3 145.548
790 10 150 3 150
791 10 150 3 150
792 10 150 3 150
793 10 150 3 150
794 10 200 4 150.556
795 10 200 4 192.162
796 10 200 4 200
797 10 200 4 200
798 10 200 4 200
799 10 250 5 200.251
800 10 250 5 234.25
801 10 250 5 250
802 10 250 5 250
803 10 250 5 250
804 10 300 6 250.254
805 10 300 6 282.99
806 10 300 6 300
807 10 300 6 300
808 10 300 6 300
809 10 300 6 300
810 10 350 7 308.631
811 10 350 7 349.068
812 10 350 7 342.157
813 10 350 7 314.041
814 10 350 7 300.362
815 10 350 7 300
816 10 350 7 300
817 10 300 6 300
818 10 300 6 300
819 10 300 6 300
820 10 300 6 300
821 10 300 6 300
822 10 300 6 268.421
823 10 250 5 248.551
824 10 250 5 219.355
825 10 200 4 200
826 10 200 4 167
827 10 150 3 148.889
828 10 150 3 117.5
829 10 100 2 98.6111
830 10 100 2 67.7419
831 10 50 1 50
832 10 50 1 50
833 10 50 1 50
834 10 50 1 50
835 10 50 1 50
836 10 50 1 50
837 10 50 1 50
838 10 50 1 50
839 10 50 1 50
840 10 50 1 50
841 10 50 1 50
842 10 50 1 50
843 10 50 1 50
844 10 50 1 50
845 10 50 1 50
846 10 50 1 50
847 10 50 1 50
848 10 50 1 50
849 10 50 1 50
850 10 50 1 50
